ItemID,ProviderID,ReservationID
378,115,1498
445,700,1499
792,353,1499
978,944,1500
109,384,1500
959,705,1501
4,580,1502
96,700,1503
55,595,1503
151,969,1504
226,76,1504
787,78,1505
623,434,1505
404,677,1506
784,15,1507
518,729,1508
688,350,1509
763,691,1510
874,412,1510
856,124,1511
781,636,1511
690,769,1512
295,574,1512
865,723,1513
882,920,1513
904,15,1514
718,791,1514
688,350,1515
680,354,1515
412,692,1516
715,318,1516
12,446,1517
189,777,1517
506,216,1518
663,48,1519
145,39,1519
819,876,1520
752,797,1520
82,141,1521
925,16,1521
748,735,1522
596,859,1523
115,126,1524
873,452,1524
472,566,1525
300,917,1526
845,231,1527
493,72,1527
640,843,1528
306,58,1528
787,78,1529
705,73,1530
306,58,1530
447,197,1531
693,683,1532
284,140,1532
229,631,1533
451,381,1533
377,575,1534
899,273,1535
832,14,1535
279,314,1536
634,117,1536
85,747,1537
339,777,1537
315,321,1538
278,621,1538
350,695,1539
178,670,1540
161,720,1541
69,646,1542
759,999,1542
679,495,1543
999,982,1543
961,495,1544
386,419,1544
77,828,1545
720,533,1546
324,650,1546
6,454,1547
850,528,1547
318,812,1548
867,250,1549
433,410,1550
620,338,1550
831,798,1551
477,831,1552
286,570,1552
62,980,1553
748,735,1554
517,357,1554
960,455,1555
791,909,1555
538,493,1556
886,178,1557
386,419,1558
746,193,1559
527,541,1559
165,954,1560
587,899,1561
16,955,1561
318,812,1562
797,926,1563
276,917,1564
926,744,1564
517,357,1565
303,315,1565
329,829,1566
175,21,1566
517,357,1567
380,610,1568
80,173,1569
324,650,1569
191,890,1570
855,922,1570
629,614,1571
631,691,1571
758,448,1572
144,968,1573
607,916,1573
823,821,1574
932,702,1574
36,7,1575
212,454,1576
35,141,1576
415,537,1577
296,27,1578
853,752,1579
879,583,1580
236,584,1580
380,610,1581
640,843,1581
708,107,1582
757,129,1582
998,471,1583
400,793,1584
643,416,1584
521,246,1585
828,751,1585
469,749,1586
421,950,1586
380,610,1587
675,848,1588
482,995,1589
373,137,1589
370,146,1590
729,721,1590
754,506,1591
837,105,1592
546,986,1593
637,270,1594
42,259,1595
353,434,1595
513,207,1596
862,41,1596
424,10,1597
744,391,1597
942,430,1598
177,162,1598
720,533,1599
370,146,1600
375,146,1601
52,427,1602
395,961,1603
834,203,1603
695,927,1604
926,744,1605
258,985,1606
884,898,1606
409,481,1607
145,39,1608
283,117,1609
129,239,1609
96,700,1610
735,675,1611
234,748,1611
630,108,1612
395,961,1612
751,57,1613
269,140,1614
256,769,1614
574,320,1615
968,490,1615
555,640,1616
373,137,1616
454,522,1617
69,646,1618
967,19,1619
143,797,1620
818,389,1620
234,748,1621
744,391,1622
325,815,1622
284,140,1623
714,584,1624
760,919,1624
381,804,1625
739,353,1626
726,519,1626
983,981,1627
845,231,1628
133,442,1629
34,516,1629
157,501,1630
117,743,1631
914,716,1632
263,695,1633
148,404,1634
523,337,1635
966,734,1635
705,73,1636
46,176,1636
612,772,1637
671,164,1637
1,239,1638
140,676,1638
321,191,1639
637,270,1640
973,49,1641
128,731,1642
631,691,1643
345,939,1644
168,606,1644
88,155,1645
502,393,1645
529,342,1646
502,393,1647
131,721,1648
966,734,1649
123,453,1649
383,809,1650
786,440,1651
595,76,1652
504,606,1652
952,292,1653
5,569,1653
47,635,1654
187,284,1654
113,317,1655
546,986,1655
798,476,1656
812,279,1657
12,446,1658
528,668,1659
598,937,1660
854,971,1660
151,969,1661
351,672,1661
40,908,1662
884,898,1662
764,390,1663
374,600,1664
790,243,1665
284,140,1666
505,135,1667
394,234,1667
578,556,1668
307,226,1668
518,729,1669
678,347,1669
636,337,1670
159,913,1670
717,752,1671
770,54,1671
86,426,1672
668,774,1673
796,501,1673
421,950,1674
399,982,1675
392,981,1675
687,454,1676
643,416,1676
189,777,1677
441,924,1678
229,631,1678
526,844,1679
611,508,1680
516,247,1681
842,15,1681
392,981,1682
557,105,1682
300,917,1683
533,394,1684
654,831,1684
519,137,1685
864,210,1685
89,419,1686
404,677,1686
910,996,1687
187,284,1687
229,631,1688
352,443,1688
803,122,1689
332,197,1689
709,835,1690
523,337,1690
338,979,1691
178,670,1691
32,538,1692
847,264,1692
273,206,1693
805,55,1693
423,599,1694
792,353,1695
124,451,1696
183,407,1697
118,963,1697
479,713,1698
183,407,1698
819,876,1699
887,558,1700
162,199,1701
51,292,1702
950,970,1702
341,932,1703
307,226,1703
9,539,1704
174,959,1704
969,157,1705
303,315,1705
928,139,1706
257,485,1707
160,647,1708
982,534,1709
542,112,1710
607,916,1710
31,202,1711
625,444,1712
861,525,1712
661,21,1713
665,954,1714
154,425,1714
956,977,1715
842,15,1715
99,834,1716
695,927,1716
389,268,1717
426,94,1718
199,696,1718
641,987,1719
916,527,1719
136,462,1720
907,926,1720
701,553,1721
979,615,1721
624,107,1722
890,297,1723
526,844,1723
213,651,1724
953,397,1725
27,52,1726
233,641,1727
761,167,1728
754,506,1729
620,338,1729
525,833,1730
347,294,1730
790,243,1731
584,949,1731
330,704,1732
647,95,1732
80,173,1733
488,743,1734
895,157,1735
738,933,1735
12,446,1736
513,207,1737
887,558,1738
328,773,1739
620,338,1740
824,410,1741
56,464,1742
320,585,1743
821,84,1743
386,419,1744
683,562,1745
825,870,1745
169,446,1746
309,916,1747
824,410,1748
816,626,1749
526,844,1750
917,13,1750
283,117,1751
103,771,1752
473,128,1753
686,368,1754
137,52,1754
693,683,1755
14,320,1755
125,503,1756
600,443,1757
598,937,1758
223,929,1758
649,354,1759
705,73,1760
2,450,1760
202,290,1761
521,246,1761
850,528,1762
250,775,1763
918,514,1764
196,313,1764
879,583,1765
93,897,1765
526,844,1766
147,643,1767
479,713,1767
179,361,1768
974,48,1768
237,704,1769
477,831,1770
443,320,1771
835,339,1771
195,988,1772
203,69,1773
876,189,1773
117,743,1774
607,916,1775
939,911,1775
664,552,1776
623,434,1776
643,416,1777
370,146,1777
928,139,1778
609,167,1778
753,467,1779
564,640,1780
62,980,1780
934,422,1781
351,672,1781
403,768,1782
242,866,1782
127,259,1783
768,90,1783
189,777,1784
383,809,1784
114,909,1785
273,206,1786
30,645,1786
715,318,1787
462,195,1788
588,312,1789
983,981,1790
738,933,1791
377,575,1792
731,740,1792
991,362,1793
919,153,1793
100,802,1794
689,500,1794
630,108,1795
22,855,1796
751,57,1796
487,720,1797
906,141,1798
580,387,1798
876,189,1799
266,670,1800
160,647,1800
802,952,1801
225,256,1801
488,743,1802
977,759,1803
506,216,1804
927,684,1805
497,685,1805
101,224,1806
683,562,1807
527,541,1807
744,391,1808
158,168,1808
521,246,1809
975,973,1809
786,440,1810
349,668,1811
10,656,1811
880,589,1812
81,225,1813
956,977,1814
383,809,1815
526,844,1816
766,803,1816
446,136,1817
161,720,1818
327,63,1818
633,69,1819
503,156,1820
116,707,1820
985,354,1821
798,476,1822
603,295,1823
203,69,1824
6,454,1824
73,696,1825
345,939,1826
584,949,1826
191,890,1827
160,647,1827
925,16,1828
961,495,1829
347,294,1830
985,354,1831
366,155,1832
558,820,1833
44,304,1834
671,164,1834
987,71,1835
802,952,1835
806,209,1836
129,239,1836
521,246,1837
51,292,1838
572,532,1839
9,539,1840
910,996,1840
50,495,1841
43,758,1841
226,76,1842
104,451,1843
132,258,1844
238,743,1845
23,783,1846
577,297,1846
30,645,1847
196,313,1847
506,216,1848
577,297,1849
981,277,1849
883,777,1850
74,915,1850
412,692,1851
462,195,1852
811,651,1853
948,440,1854
619,417,1855
256,769,1855
858,493,1856
300,917,1856
621,863,1857
387,177,1857
655,836,1858
50,495,1859
222,234,1860
592,302,1861
454,522,1862
278,621,1863
878,868,1864
413,271,1864
6,454,1865
589,94,1866
913,105,1866
902,234,1867
601,525,1868
175,21,1868
339,777,1869
62,980,1870
498,677,1871
972,979,1872
809,338,1873
874,412,1874
592,302,1874
543,906,1875
877,602,1875
337,406,1876
788,899,1877
48,334,1877
305,731,1878
225,256,1879
4,580,1879
107,125,1880
642,863,1881
499,286,1882
29,905,1882
906,141,1883
108,695,1883
703,684,1884
59,54,1885
322,791,1886
252,30,1886
203,69,1887
363,208,1887
699,930,1888
903,967,1888
763,691,1889
438,493,1890
686,368,1891
216,861,1891
357,384,1892
382,325,1892
622,332,1893
99,834,1893
651,363,1894
394,234,1895
188,137,1896
313,937,1896
276,917,1897
877,602,1898
636,337,1898
118,963,1899
520,594,1899
852,139,1900
416,838,1900
671,164,1901
809,338,1901
261,903,1902
751,57,1902
229,631,1903
842,15,1903
665,954,1904
86,426,1905
122,557,1906
995,406,1906
978,944,1907
956,977,1908
622,332,1908
306,58,1909
388,138,1910
936,347,1911
68,799,1912
855,922,1913
866,23,1913
460,586,1914
431,467,1915
983,981,1916
149,702,1917
917,13,1918
115,126,1919
87,449,1919
388,138,1920
949,913,1920
325,815,1921
215,804,1921
94,982,1922
798,476,1923
499,286,1923
339,777,1924
459,255,1925
755,524,1925
864,210,1926
282,941,1927
844,953,1928
150,338,1929
854,971,1930
729,721,1930
464,85,1931
670,194,1931
688,350,1932
281,578,1933
9,539,1934
288,145,1934
738,933,1935
132,258,1936
174,959,1937
27,52,1937
620,338,1938
273,206,1939
84,948,1939
952,292,1940
130,334,1941
804,932,1941
621,863,1942
708,107,1942
486,634,1943
402,406,1943
143,797,1944
421,950,1944
740,984,1945
729,721,1946
994,406,1947
208,285,1948
366,155,1949
845,231,1950
186,599,1950
902,234,1951
648,831,1952
282,941,1953
85,747,1953
14,320,1954
727,641,1954
378,115,1955
104,451,1955
943,752,1956
685,208,1956
765,162,1957
479,713,1958
936,347,1958
628,364,1959
415,537,1960
690,769,1961
603,295,1962
226,76,1962
590,609,1963
849,204,1963
90,695,1964
472,566,1964
406,685,1965
259,62,1965
641,987,1966
732,110,1966
58,743,1967
865,723,1968
676,438,1968
746,193,1969
725,1,1969
61,203,1970
347,294,1971
484,5,1971
273,206,1972
282,941,1973
546,986,1973
905,783,1974
83,766,1975
921,274,1975
216,861,1976
777,397,1976
198,249,1977
428,494,1978
195,988,1978
499,286,1979
829,940,1980
518,729,1980
735,675,1981
470,358,1982
259,62,1982
106,710,1983
125,503,1984
471,875,1985
358,529,1986
466,634,1987
229,631,1987
681,148,1988
510,74,1988
889,784,1989
196,313,1989
491,704,1990
714,584,1991
867,250,1991
997,187,1992
669,695,1993
257,485,1993
911,631,1994
749,389,1994
756,409,1995
386,419,1995
859,950,1996
339,777,1997
747,468,1998
706,749,1998
284,140,1999
108,695,1999
466,634,2000
630,108,2000
123,453,2001
679,495,2001
774,804,2002
156,33,2002
237,704,2003
141,786,2004
717,752,2004
62,980,2005
540,214,2006
515,840,2006
129,239,2007
158,168,2007
691,627,2008
872,827,2009
236,584,2009
744,391,2010
184,706,2010
123,453,2011
924,954,2012
728,701,2013
945,395,2014
549,637,2014
711,717,2015
600,443,2015
224,533,2016
169,446,2016
582,73,2017
942,430,2017
53,925,2018
626,958,2018
890,297,2019
507,541,2020
366,155,2020
635,675,2021
519,137,2021
310,871,2022
245,101,2023
156,33,2023
788,899,2024
611,508,2025
691,627,2026
15,552,2026
375,146,2027
76,359,2027
465,102,2028
607,916,2028
717,752,2029
502,393,2030
356,984,2031
838,484,2032
515,840,2032
580,387,2033
875,652,2033
56,464,2034
382,325,2034
701,553,2035
130,334,2036
946,939,2036
442,1,2037
453,826,2038
569,688,2039
167,67,2039
234,748,2040
456,831,2040
968,490,2041
720,533,2041
391,405,2042
584,949,2043
448,402,2043
424,10,2044
374,600,2044
832,14,2045
337,406,2046
901,872,2047
150,338,2047
551,122,2048
627,807,2048
391,405,2049
735,675,2049
334,120,2050
984,225,2050
433,410,2051
289,123,2051
612,772,2052
703,684,2053
614,376,2053
5,569,2054
948,440,2055
5,569,2055
288,145,2056
420,180,2057
428,494,2057
737,102,2058
698,546,2059
168,606,2059
717,752,2060
753,467,2061
105,888,2061
829,940,2062
497,685,2063
115,126,2063
902,234,2064
339,777,2065
4,580,2066
275,145,2067
727,641,2067
978,944,2068
635,675,2069
744,391,2070
757,129,2071
910,996,2071
408,791,2072
577,297,2073
235,228,2073
304,571,2074
523,337,2074
722,429,2075
886,178,2076
806,209,2077
870,423,2078
272,514,2079
900,289,2080
322,791,2081
813,811,2082
547,832,2082
411,641,2083
924,954,2084
199,696,2084
238,743,2085
2,450,2086
860,747,2086
629,614,2087
842,15,2087
328,773,2088
871,14,2089
978,944,2089
189,777,2090
482,995,2091
49,226,2091
416,838,2092
818,389,2093
154,425,2094
350,695,2095
903,967,2095
325,815,2096
438,493,2097
889,784,2097
357,384,2098
954,717,2098
416,838,2099
256,769,2100
449,76,2100
944,315,2101
727,641,2101
752,797,2102
346,225,2102
345,939,2103
134,525,2104
103,771,2104
93,897,2105
783,839,2105
426,94,2106
729,721,2107
620,338,2107
583,121,2108
571,784,2108
876,189,2109
224,533,2110
943,752,2110
710,696,2111
599,12,2111
669,695,2112
321,191,2112
334,120,2113
888,131,2114
374,600,2115
805,55,2115
577,297,2116
623,434,2116
283,117,2117
722,429,2118
123,453,2118
728,701,2119
116,707,2120
917,13,2120
81,225,2121
566,434,2122
834,203,2123
660,948,2123
385,476,2124
360,496,2125
461,722,2126
100,802,2126
506,216,2127
607,916,2128
891,2,2129
845,231,2130
709,835,2130
436,592,2131
992,430,2131
786,440,2132
982,534,2132
666,168,2133
785,780,2134
735,675,2135
5,569,2135
594,264,2136
508,844,2137
757,129,2137
723,854,2138
794,549,2139
770,54,2140
847,264,2141
287,533,2141
47,635,2142
508,844,2142
98,128,2143
302,167,2143
430,207,2144
508,844,2144
62,980,2145
59,54,2145
546,986,2146
498,677,2147
257,485,2147
426,94,2148
948,440,2149
245,101,2150
780,249,2150
598,937,2151
47,635,2152
856,124,2152
919,153,2153
951,577,2153
545,338,2154
575,358,2154
872,827,2155
372,965,2156
395,961,2156
108,695,2157
190,566,2157
777,397,2158
51,292,2159
860,747,2159
569,688,2160
750,897,2161
969,157,2161
453,826,2162
905,783,2163
986,970,2163
388,138,2164
511,686,2165
830,738,2165
546,986,2166
35,141,2167
262,497,2167
587,899,2168
84,948,2168
681,148,2169
24,938,2169
719,483,2170
196,313,2170
830,738,2171
491,704,2172
658,771,2173
546,986,2173
602,899,2174
263,695,2174
901,872,2175
760,919,2176
367,396,2177
32,538,2178
798,476,2179
687,454,2180
223,929,2180
345,939,2181
612,772,2181
763,691,2182
2,450,2182
346,225,2183
286,570,2183
270,152,2184
732,110,2184
178,670,2185
218,601,2186
9,539,2187
427,683,2187
198,249,2188
796,501,2188
455,88,2189
138,245,2189
594,264,2190
705,73,2190
162,199,2191
886,178,2192
133,442,2193
588,312,2193
588,312,2194
891,2,2194
81,225,2195
762,849,2195
642,863,2196
37,732,2196
835,339,2197
275,145,2197
574,320,2198
443,320,2199
619,417,2200
820,345,2200
946,939,2201
87,449,2202
720,533,2202
380,610,2203
496,978,2204
143,797,2204
436,592,2205
209,855,2205
35,141,2206
310,871,2207
552,642,2208
710,696,2208
852,139,2209
5,569,2209
197,991,2210
43,758,2210
253,660,2211
656,239,2211
885,915,2212
421,950,2212
727,641,2213
304,571,2213
882,920,2214
689,500,2214
341,932,2215
703,684,2216
485,893,2216
813,811,2217
121,819,2218
231,947,2218
448,402,2219
493,72,2220
710,696,2220
483,37,2221
229,631,2222
764,390,2223
901,872,2224
675,848,2225
544,251,2226
328,773,2226
506,216,2227
742,688,2228
319,893,2229
982,534,2229
861,525,2230
578,556,2231
346,225,2231
897,86,2232
925,16,2233
728,701,2233
511,686,2234
477,831,2235
887,558,2236
568,813,2237
147,643,2238
958,729,2239
988,710,2240
455,88,2241
238,743,2242
741,925,2243
72,846,2243
129,239,2244
22,855,2245
783,839,2246
615,515,2247
623,434,2248
901,872,2248
948,440,2249
5,569,2249
259,62,2250
636,337,2250
32,538,2251
224,533,2251
261,903,2252
455,88,2253
30,645,2253
470,358,2254
910,996,2254
207,401,2255
403,768,2255
116,707,2256
989,770,2256
62,980,2257
970,169,2257
188,137,2258
619,417,2259
357,384,2259
826,655,2260
975,973,2260
763,691,2261
640,843,2262
522,299,2263
857,827,2263
722,429,2264
657,791,2264
82,141,2265
788,899,2265
153,36,2266
819,876,2267
577,297,2268
198,249,2269
487,720,2269
878,868,2270
129,239,2270
76,359,2271
648,831,2272
569,688,2273
912,255,2274
88,155,2274
321,191,2275
670,194,2275
35,141,2276
170,709,2277
962,422,2277
265,379,2278
808,157,2279
859,950,2279
562,258,2280
55,595,2281
932,702,2282
73,696,2282
992,430,2283
339,777,2284
988,710,2285
870,423,2286
912,255,2286
183,407,2287
946,939,2288
720,533,2289
661,21,2289
375,146,2290
677,383,2290
874,412,2291
857,827,2291
906,141,2292
221,750,2292
317,712,2293
975,973,2294
569,688,2294
786,440,2295
7,760,2295
761,167,2296
894,174,2296
828,751,2297
373,137,2298
430,207,2299
598,937,2300
347,294,2300
204,500,2301
625,444,2301
788,899,2302
549,637,2303
868,405,2304
696,10,2305
990,290,2306
852,139,2307
403,768,2307
673,711,2308
536,185,2308
461,722,2309
512,116,2310
814,92,2311
505,135,2312
241,398,2312
592,302,2313
634,117,2314
951,577,2315
185,535,2316
124,451,2317
142,195,2318
883,777,2319
952,292,2320
154,425,2320
276,917,2321
898,724,2322
126,343,2322
728,701,2323
721,715,2323
580,387,2324
129,239,2325
340,536,2326
93,897,2327
450,543,2327
615,515,2328
96,700,2328
44,304,2329
410,598,2329
112,414,2330
609,167,2330
713,647,2331
510,74,2331
134,525,2332
223,929,2333
13,640,2334
906,141,2334
924,954,2335
851,224,2336
593,373,2337
726,519,2337
39,867,2338
853,752,2338
464,85,2339
796,501,2340
285,469,2340
486,634,2341
652,53,2341
681,148,2342
478,330,2342
694,387,2343
220,222,2343
767,571,2344
124,451,2345
720,533,2345
691,627,2346
730,134,2347
633,69,2348
191,890,2349
749,389,2350
600,443,2351
767,571,2352
505,135,2352
844,953,2353
51,292,2354
31,202,2355
938,467,2355
449,76,2356
118,963,2356
852,139,2357
385,476,2357
216,861,2358
394,234,2358
441,924,2359
530,784,2359
813,811,2360
37,732,2361
795,340,2362
211,619,2362
548,325,2363
692,688,2363
635,675,2364
284,140,2365
11,947,2366
907,926,2366
505,135,2367
217,441,2367
757,129,2368
649,354,2369
406,685,2369
61,203,2370
426,94,2371
156,33,2371
768,90,2372
608,964,2372
152,384,2373
133,442,2373
489,754,2374
595,76,2375
974,48,2376
319,893,2377
164,129,2377
998,471,2378
345,939,2378
96,700,2379
8,191,2380
296,27,2380
779,455,2381
917,13,2381
640,843,2382
193,239,2383
9,539,2384
474,666,2385
176,643,2385
753,467,2386
141,786,2386
518,729,2387
357,384,2388
56,464,2388
367,396,2389
239,416,2389
919,153,2390
846,680,2391
925,16,2392
556,278,2392
828,751,2393
693,683,2393
143,797,2394
471,875,2395
415,537,2395
525,833,2396
600,443,2396
618,769,2397
159,913,2398
355,936,2398
777,397,2399
549,637,2400
448,402,2401
305,731,2401
476,127,2402
560,81,2403
702,891,2404
379,346,2404
955,734,2405
670,194,2406
336,528,2406
613,361,2407
355,936,2408
208,285,2408
355,936,2409
173,430,2409
847,264,2410
174,959,2411
113,317,2411
421,950,2412
891,2,2412
79,914,2413
60,376,2414
356,984,2415
610,815,2415
754,506,2416
583,121,2416
190,566,2417
176,643,2417
808,157,2418
107,125,2419
252,30,2419
314,982,2420
424,10,2421
521,246,2422
385,476,2423
118,963,2424
631,691,2424
423,599,2425
331,916,2425
366,155,2426
709,835,2426
992,430,2427
8,191,2427
358,529,2428
392,981,2429
126,343,2429
198,249,2430
590,609,2430
828,751,2431
985,354,2431
66,642,2432
491,704,2432
673,711,2433
642,863,2433
479,713,2434
993,663,2434
496,978,2435
988,710,2436
1000,37,2436
596,859,2437
99,834,2437
3,896,2438
195,988,2439
377,575,2440
386,419,2441
200,335,2441
32,538,2442
181,253,2442
422,119,2443
29,905,2444
577,297,2444
927,684,2445
925,16,2446
428,494,2447
717,752,2447
113,317,2448
949,913,2448
223,929,2449
567,935,2449
221,750,2450
483,37,2451
99,834,2452
